YEAR,MO,DY,WD10M,WS50M,PS,WS10M,WD50M,RH2M,PRECTOTCORR,T2M,T2MDEW,TS,ALLSKY_SFC_UV_INDEX
2022,3,18,54.25,5.29,96.63,3.68,55.88,72.31,1.5,13.17,7.05,14.18,0.62
2022,3,19,81.19,7.72,96.82,6.06,82.19,84.0,21.81,12.67,9.8,13.24,0.17
2022,3,20,78.19,9.65,97.47,7.58,79.25,89.31,25.95,10.04,8.33,10.14,0.23
2022,3,21,111.19,5.7,97.86,4.3,112.19,82.0,11.42,9.8,6.62,10.62,0.67
2022,3,22,122.5,5.34,97.87,3.95,123.12,84.31,2.23,8.03,5.4,8.73,0.59
2022,3,23,148.56,4.48,97.81,3.23,149.56,78.06,0.31,9.26,5.19,10.37,0.66
2022,3,24,147.19,5.02,97.71,3.59,148.38,73.25,0.15,9.17,3.98,9.9,1.18
2022,3,25,122.19,6.23,97.41,4.44,122.94,74.88,0.02,9.74,4.76,10.15,1.12
2022,3,26,115.94,6.41,96.79,4.97,117.88,69.75,0.04,12.83,6.15,13.08,0.76
2022,3,27,223.12,5.98,96.98,3.7,221.75,57.0,0.05,15.23,5.94,15.58,1.02
2022,3,28,254.81,4.83,97.37,3.08,252.69,68.31,0.01,14.56,7.46,15.62,1.22
2022,3,29,214.38,6.44,96.75,4.53,214.69,67.38,3.03,15.17,7.99,15.43,1.18
2022,3,30,227.94,8.81,95.6,5.56,227.75,64.81,8.09,17.44,10.3,17.0,0.7
2022,3,31,281.81,7.66,95.26,5.25,281.94,59.81,0.09,15.94,7.02,16.48,1.2
2022,4,1,272.75,8.19,95.91,5.59,273.25,53.19,0.05,13.3,2.85,13.75,1.3
2022,4,2,302.62,6.95,96.52,4.8,302.81,52.5,0.0,12.13,0.78,13.16,1.36
2022,4,3,111.38,5.45,96.72,4.35,111.88,60.19,0.03,10.55,2.61,12.29,1.08
2022,4,4,75.19,6.2,96.23,4.93,76.06,75.69,0.78,12.73,8.08,14.04,0.73
2022,4,5,117.75,4.77,96.23,3.84,120.38,71.88,0.7,15.62,9.75,17.42,1.02
2022,4,6,227.62,5.91,96.12,4.33,228.5,59.31,0.13,17.26,6.73,18.47,1.38
2022,4,7,254.38,6.14,97.04,4.52,252.88,55.12,0.02,14.55,4.65,15.66,1.56
2022,4,8,240.94,5.29,97.09,3.67,242.69,43.5,0.0,16.51,2.59,16.73,1.74
2022,4,9,266.81,5.84,96.69,3.72,267.62,47.75,0.0,18.14,4.1,19.09,1.61
2022,4,10,150.94,5.04,97.09,3.55,222.12,57.06,0.02,16.08,5.83,18.12,1.72
2022,4,11,154.62,4.94,97.21,3.83,156.31,58.94,0.0,14.64,5.83,16.36,1.81
2022,4,12,123.81,5.36,96.79,4.26,124.94,68.44,0.04,14.49,7.69,15.97,1.55
2022,4,13,85.31,8.85,96.13,7.3,86.62,74.81,0.57,15.14,10.07,16.47,0.74
2022,4,14,76.5,8.52,95.87,6.94,77.69,79.38,3.18,14.83,10.95,15.35,0.45
2022,4,15,54.31,10.47,96.27,8.58,55.06,73.31,2.4,15.26,9.86,16.39,0.48
2022,4,16,190.5,9.54,96.48,7.28,176.0,55.19,0.09,14.44,4.52,15.28,0.91
2022,4,17,331.5,8.77,96.42,6.45,331.25,56.0,1.56,16.8,6.77,17.79,1.34
2022,4,18,274.56,5.98,96.78,4.4,274.19,53.88,0.0,14.08,2.69,15.21,1.84
2022,4,19,220.25,6.96,96.7,4.89,221.38,42.19,0.0,15.99,0.49,16.7,1.8
2022,4,20,225.0,8.51,95.88,5.8,224.75,29.31,0.04,20.6,-0.03,20.35,1.09
2022,4,21,254.56,6.89,95.22,4.77,254.62,44.88,3.29,19.98,5.88,20.15,1.02
2022,4,22,264.44,4.56,96.04,3.24,265.5,45.88,0.0,17.01,3.37,18.1,1.8
2022,4,23,240.94,5.77,96.35,4.26,241.44,33.19,0.0,18.78,0.15,19.04,1.96
2022,4,24,100.81,5.24,96.48,3.6,103.06,44.62,0.0,17.7,3.87,19.05,1.5
2022,4,25,72.0,5.34,96.57,3.83,73.19,47.5,0.0,17.23,4.55,18.94,1.52
2022,4,26,70.88,4.77,96.57,3.34,71.5,38.88,0.0,17.37,1.98,18.3,1.46
2022,4,27,55.44,5.84,96.6,4.02,56.44,42.38,0.31,16.8,3.26,16.81,0.98
2022,4,28,43.44,9.61,96.71,7.36,44.12,45.88,0.3,17.46,5.05,17.89,0.38
2022,4,29,34.12,7.16,97.08,5.55,34.19,62.75,1.05,15.05,7.63,15.98,1.18
2022,4,30,37.44,6.41,97.02,4.98,37.19,65.12,0.8,13.23,6.47,13.47,0.32
2022,5,1,135.62,7.23,96.88,5.35,135.12,54.38,0.16,16.4,4.78,17.98,1.84
2022,5,2,268.69,4.72,96.67,3.28,270.12,53.88,0.14,18.31,7.26,19.36,1.66
2022,5,3,238.5,3.62,96.58,2.87,223.56,40.94,0.01,20.64,5.23,21.01,1.63
2022,5,4,150.62,6.55,96.62,4.92,151.56,49.19,0.02,21.01,6.62,21.74,1.84
2022,5,5,197.0,9.33,96.05,6.86,197.88,51.38,0.18,21.4,7.69,22.2,1.39
2022,5,6,319.69,11.01,96.67,8.55,319.38,50.81,0.18,17.66,6.44,19.18,1.55
2022,5,7,306.38,6.96,96.68,5.02,306.5,63.56,2.97,15.68,8.3,16.74,1.02
2022,5,8,323.31,6.55,96.92,4.54,322.88,61.31,0.62,17.19,8.68,18.74,1.37
2022,5,9,261.25,5.96,97.2,4.13,260.31,53.75,0.54,17.78,6.89,19.62,1.57
2022,5,10,122.69,4.05,97.29,2.88,136.06,67.19,2.54,16.34,9.48,18.34,1.39
2022,5,11,81.5,5.15,97.43,3.76,81.12,60.56,0.17,16.93,8.14,18.98,1.8
2022,5,12,176.0,3.39,97.58,2.41,175.19,43.31,0.0,18.73,4.62,20.51,1.84
2022,5,13,213.75,4.42,97.31,2.94,218.5,37.75,0.0,21.69,5.21,23.4,2.02
2022,5,14,229.81,2.99,97.15,1.92,233.94,33.44,0.0,23.83,5.27,25.68,2.21
2022,5,15,250.06,8.74,97.04,6.12,251.06,26.62,0.0,26.17,3.76,26.59,1.97
2022,5,16,239.94,4.74,97.17,3.14,241.69,30.19,0.02,27.61,7.3,28.94,2.01
2022,5,17,160.88,3.06,97.1,2.15,165.25,32.88,0.01,26.44,7.73,27.55,2.05
2022,5,18,129.5,5.05,97.04,3.66,127.94,36.88,0.0,24.32,7.59,26.19,2.09
2022,5,19,57.31,5.81,97.45,4.23,56.62,39.19,0.0,22.91,7.05,24.94,2.16
2022,5,20,107.88,4.27,97.81,3.4,107.69,52.12,0.06,21.11,9.18,23.62,2.14
2022,5,21,194.06,3.88,97.46,2.79,195.88,45.06,0.05,21.07,3.6,23.3,2.16
2022,5,22,204.56,4.68,96.8,2.86,215.5,25.94,0.0,25.63,2.51,27.55,2.16
2022,5,23,214.88,4.25,96.36,2.67,216.0,21.88,0.0,27.75,2.3,29.45,2.21
2022,5,24,241.44,6.72,96.23,4.6,241.75,18.5,0.25,29.46,0.51,29.99,2.09
2022,5,25,184.38,7.7,96.41,5.39,185.75,25.81,0.02,28.6,5.8,29.05,1.71
2022,5,26,137.38,6.52,96.56,5.19,140.0,49.06,0.02,24.62,11.77,26.29,1.59
2022,5,27,328.19,6.68,96.64,5.51,326.75,49.69,0.07,22.55,10.19,25.44,1.72
2022,5,28,306.44,9.05,96.34,6.93,306.75,44.06,0.03,23.92,9.84,25.76,1.73
2022,5,29,247.44,7.15,96.29,5.3,248.25,31.0,0.0,26.86,6.92,28.15,2.17
2022,5,30,218.69,5.28,96.4,3.81,218.5,35.81,0.39,28.62,11.17,29.83,1.89
2022,5,31,208.12,5.18,96.77,4.23,208.5,41.31,0.67,29.15,11.87,31.21,2.15
2022,6,1,232.19,4.9,96.85,3.37,232.12,30.25,0.08,30.1,8.98,30.31,2.23
2022,6,2,189.31,6.45,96.84,4.64,188.75,25.38,0.0,31.5,7.08,31.9,2.42
2022,6,3,163.88,5.31,96.95,3.77,163.44,29.25,0.02,30.47,7.8,32.19,2.54
2022,6,4,182.12,4.94,97.07,3.51,183.0,24.38,0.0,30.08,5.18,31.87,2.77
2022,6,5,219.5,5.84,97.08,3.84,221.5,23.25,0.0,31.37,4.84,33.27,2.69
2022,6,6,253.12,5.33,97.06,3.84,255.56,26.94,0.14,31.24,7.61,33.29,2.7
2022,6,7,269.81,4.75,96.8,3.34,268.62,41.62,24.25,29.76,12.9,30.97,2.21
2022,6,8,161.5,4.35,96.6,3.16,163.81,45.62,0.02,27.99,13.69,29.93,2.59
2022,6,9,327.69,6.39,96.58,5.18,326.06,39.06,0.0,27.35,11.26,29.19,2.24
2022,6,10,282.31,9.62,96.77,7.61,281.44,45.88,0.0,23.37,10.14,25.26,2.4
2022,6,11,131.06,5.9,97.1,4.28,129.94,47.94,0.0,23.53,10.26,25.95,2.56
2022,6,12,104.88,4.32,97.17,3.12,133.12,39.69,0.0,25.41,8.73,27.48,2.6
2022,6,13,177.81,4.85,97.05,3.65,177.31,37.31,0.0,26.24,8.94,27.65,2.62
2022,6,14,162.0,5.23,96.91,3.45,162.06,34.56,0.0,28.15,9.14,30.36,2.56
2022,6,15,79.5,3.58,97.08,2.66,78.12,33.62,0.0,27.65,8.59,29.8,2.71
2022,6,16,172.12,3.83,97.06,2.76,173.69,36.62,0.0,27.82,9.73,30.18,2.62
2022,6,17,167.44,3.34,97.09,2.45,167.44,33.81,0.0,28.65,9.54,31.15,2.62
2022,6,18,137.69,4.03,96.87,3.09,148.81,33.44,0.0,28.51,9.55,30.7,2.67
2022,6,19,89.81,4.54,96.67,3.65,91.0,43.81,0.0,26.83,12.12,30.19,2.49
2022,6,20,116.62,3.82,96.81,3.24,117.12,48.5,0.0,26.98,13.61,30.18,2.77
2022,6,21,150.0,3.73,96.9,2.94,149.38,40.56,0.0,26.61,10.01,29.05,2.72
2022,6,22,184.94,4.02,96.7,2.91,185.88,32.88,0.0,28.45,7.51,30.51,2.71
2022,6,23,181.44,3.16,96.77,2.34,180.88,27.88,0.0,30.28,6.35,32.22,2.8
2022,6,24,103.38,4.2,96.72,3.27,104.88,26.44,0.0,30.37,6.86,31.97,2.8
2022,6,25,115.56,5.33,96.63,3.97,117.38,30.56,0.01,30.44,8.6,32.24,2.67
2022,6,26,160.5,4.87,96.59,3.53,161.5,30.06,0.0,32.38,9.61,34.06,2.62
2022,6,27,153.56,4.71,96.68,3.44,154.81,28.12,0.0,33.63,9.69,35.37,2.56
2022,6,28,118.88,5.24,96.66,4.31,122.38,34.88,0.0,33.39,12.3,35.15,2.2
2022,6,29,114.25,4.8,96.63,3.94,116.75,44.56,0.1,31.17,15.26,34.3,2.24
2022,6,30,216.88,4.66,96.52,3.48,217.69,29.75,0.01,33.76,10.85,34.45,1.88
2022,7,1,215.06,5.51,96.67,4.22,216.12,20.62,0.0,35.65,6.23,36.38,2.47
2022,7,2,192.88,3.84,96.91,2.76,194.31,23.06,0.0,35.3,7.12,36.98,2.44
2022,7,3,92.06,4.08,97.0,3.37,91.12,30.31,0.01,33.0,11.63,35.36,2.43
2022,7,4,141.81,3.47,96.9,2.69,141.12,20.5,0.01,34.18,7.4,36.1,2.55
2022,7,5,127.12,3.81,96.99,2.91,139.75,21.56,0.0,34.06,7.71,35.94,2.59
2022,7,6,208.38,3.98,96.97,2.8,208.81,21.75,0.26,35.1,8.48,37.63,2.47
2022,7,7,204.31,3.75,96.92,2.8,202.06,32.12,4.3,33.73,13.4,35.69,2.27
2022,7,8,238.0,6.38,97.01,5.38,235.31,37.88,0.0,29.08,11.99,32.01,2.55
2022,7,9,111.06,5.91,97.09,4.8,109.38,42.25,0.0,27.47,12.06,30.52,2.53
2022,7,10,95.62,5.74,96.93,4.43,94.19,41.31,0.0,26.37,10.73,29.08,2.77
2022,7,11,103.75,3.82,96.99,3.09,101.56,38.94,0.0,26.88,10.41,30.26,2.66
2022,7,12,139.12,3.95,97.17,3.56,142.5,43.38,0.0,27.87,12.65,31.28,2.53
2022,7,13,154.0,4.2,97.16,3.56,155.44,47.94,0.0,28.9,14.73,32.4,2.54
2022,7,14,92.88,3.66,97.13,3.12,90.94,47.75,0.0,27.82,14.36,31.76,2.53
2022,7,15,109.31,3.51,96.88,2.84,104.5,44.19,0.0,28.12,12.55,31.83,2.62
2022,7,16,132.5,3.64,96.94,2.97,129.38,42.0,0.0,27.82,11.39,31.06,2.51
2022,7,17,140.19,3.77,97.09,3.16,139.0,39.0,0.0,28.16,10.9,30.98,2.7
2022,7,18,155.12,3.62,97.1,2.94,156.38,43.75,0.0,28.25,12.76,31.23,2.7
2022,7,19,167.5,4.34,97.0,3.55,168.19,38.38,0.0,29.75,11.77,32.58,2.65
2022,7,20,171.31,5.26,96.95,4.3,173.5,41.38,1.61,29.78,12.47,32.52,2.5
2022,7,21,144.5,3.75,96.99,3.03,146.19,44.31,0.35,30.02,14.64,33.15,2.34
2022,7,22,114.0,3.37,97.0,2.84,112.06,40.19,0.37,30.39,14.19,33.68,2.44
2022,7,23,146.5,4.15,97.09,3.37,144.75,41.81,0.05,29.38,13.44,32.55,2.34
2022,7,24,136.44,3.52,97.08,2.59,132.56,33.69,0.0,29.57,10.06,32.7,2.58
2022,7,25,155.44,3.98,96.92,2.91,153.06,25.44,0.0,30.59,6.92,32.94,2.58
2022,7,26,176.12,4.35,96.66,3.05,174.0,21.88,0.0,32.25,6.62,34.6,2.6
2022,7,27,212.75,3.38,96.45,2.54,215.0,21.0,0.0,33.76,6.73,35.79,2.3
2022,7,28,139.19,4.53,96.55,3.43,142.44,37.62,0.01,31.66,13.09,34.58,2.29
2022,7,29,135.75,4.2,96.75,3.49,138.5,44.38,0.0,31.55,15.29,34.89,2.57
2022,7,30,144.5,2.99,96.81,2.2,144.25,32.56,0.0,33.37,12.21,36.45,2.48
2022,7,31,114.62,4.57,96.87,3.3,127.25,29.12,0.0,32.99,11.19,36.18,2.66
2022,8,1,128.5,2.5,96.68,1.98,135.38,40.75,0.17,31.19,15.17,34.87,2.38
2022,8,2,68.38,5.32,96.69,4.47,67.06,42.44,0.25,29.88,14.48,33.18,2.41
2022,8,3,62.56,5.3,96.7,4.13,61.25,41.56,0.0,28.75,12.87,31.88,2.42
2022,8,4,91.81,4.3,96.8,3.52,91.31,41.06,0.0,28.8,12.65,31.76,2.2
2022,8,5,174.62,2.72,96.79,2.12,178.25,47.62,0.28,29.67,15.37,32.74,2.01
2022,8,6,182.44,5.37,96.69,4.04,181.75,35.75,0.05,31.5,13.0,34.2,2.06
2022,8,7,54.06,4.7,96.7,3.37,52.31,36.19,0.01,30.44,12.35,33.73,2.34
2022,8,8,107.38,4.38,96.8,3.44,105.62,34.0,0.04,31.12,12.01,33.78,2.24
2022,8,9,42.81,4.54,96.87,3.6,85.62,36.06,0.0,31.11,12.61,33.58,2.35
2022,8,10,115.75,2.66,96.8,2.0,133.75,43.62,0.0,30.36,14.27,34.68,2.35
2022,8,11,115.31,2.83,96.72,2.4,119.5,45.12,0.0,29.83,15.05,34.21,2.32
2022,8,12,42.25,3.58,96.76,2.62,54.88,42.19,0.0,29.35,13.29,32.98,2.34
2022,8,13,184.5,3.5,96.7,2.31,184.88,38.81,0.0,31.67,12.4,34.8,2.2
2022,8,14,230.06,6.02,96.43,4.31,231.69,23.38,0.0,34.79,9.74,36.02,2.23
2022,8,15,222.44,8.88,96.32,6.67,222.88,21.38,0.03,35.09,8.09,36.35,1.63
2022,8,16,151.44,4.84,96.62,3.51,152.62,29.56,0.0,33.97,10.96,35.96,1.88
2022,8,17,181.12,6.44,96.51,4.58,182.19,38.56,0.0,33.8,13.44,35.49,1.9
2022,8,18,219.12,8.59,96.32,6.38,219.0,28.12,0.01,34.44,9.13,35.17,1.68
2022,8,19,75.81,6.67,96.77,5.74,102.69,44.94,0.01,29.15,14.73,32.48,2.05
2022,8,20,242.62,4.27,96.94,3.22,255.31,41.75,0.0,28.98,13.06,32.51,2.25
2022,8,21,178.0,4.95,96.75,3.73,191.56,36.25,0.0,28.53,9.94,31.37,2.4
2022,8,22,211.19,4.38,96.46,3.29,224.38,34.0,0.0,28.9,9.77,31.69,1.91
2022,8,23,195.12,5.38,96.58,4.2,208.25,42.31,0.0,28.39,13.05,31.33,2.03
2022,8,24,114.62,3.05,96.7,2.17,142.31,42.38,0.08,29.06,13.69,32.83,2.21
2022,8,25,139.38,2.91,96.69,2.24,140.31,47.75,0.98,28.69,15.47,32.46,2.11
2022,8,26,165.88,2.27,96.52,1.54,172.69,42.0,0.12,29.23,12.92,32.48,1.98
2022,8,27,154.31,3.96,96.46,3.17,157.31,46.0,0.27,29.24,14.73,32.17,1.66
2022,8,28,174.69,4.16,96.61,3.16,175.56,48.94,0.37,29.95,15.25,32.08,1.88
2022,8,29,75.19,3.98,96.9,3.09,73.38,46.38,0.33,30.12,15.76,32.78,2.09
2022,8,30,114.62,3.57,97.09,2.56,112.62,45.5,1.23,29.95,15.36,32.88,2.15
2022,8,31,219.62,4.88,96.9,3.65,218.62,42.25,5.58,30.86,14.61,32.47,1.83
2022,9,1,172.81,3.62,96.8,2.65,186.12,50.12,0.24,29.48,17.08,31.01,1.96
2022,9,2,182.5,4.18,96.75,3.19,184.88,46.81,0.03,30.4,16.01,31.8,1.77
2022,9,3,156.88,4.23,96.83,2.89,157.88,53.19,6.78,30.76,17.87,32.23,1.77
2022,9,4,110.06,5.45,97.15,3.77,112.56,47.38,0.07,30.24,16.34,31.67,1.77
2022,9,5,214.5,3.52,97.22,2.55,215.88,39.62,0.19,31.48,14.63,32.23,1.76
2022,9,6,168.69,3.0,97.09,2.19,172.44,39.5,0.07,32.5,15.51,33.91,1.82
2022,9,7,200.38,4.12,97.04,3.19,200.5,47.62,2.74,30.85,16.62,32.01,1.62
2022,9,8,195.81,3.7,96.91,2.4,195.31,43.19,5.36,30.98,15.26,32.19,1.7
2022,9,9,223.06,4.18,96.88,3.1,222.81,41.0,0.01,32.07,15.07,32.13,1.59
2022,9,10,119.56,3.96,96.97,2.76,122.12,48.56,0.06,30.69,16.25,32.01,1.71
2022,9,11,138.88,3.38,96.94,2.38,143.5,45.62,0.09,29.98,15.75,31.87,1.77
2022,9,12,136.5,3.09,96.8,2.27,137.88,53.69,0.04,29.05,17.23,31.58,1.76
2022,9,13,173.5,4.39,96.72,3.27,176.25,50.69,0.12,29.01,16.65,31.01,1.75
2022,9,14,185.38,4.4,96.74,3.03,188.81,48.81,0.0,29.95,15.99,31.82,1.65
2022,9,15,196.19,6.02,96.62,4.26,197.69,49.06,0.01,29.87,15.22,31.19,1.73
2022,9,16,182.81,3.86,96.42,2.76,184.5,45.12,0.01,29.48,13.26,30.91,1.57
2022,9,17,125.75,4.18,96.37,3.09,126.56,50.5,0.12,27.43,15.19,28.84,1.29
2022,9,18,95.38,4.93,96.74,3.83,96.19,55.62,0.29,25.53,15.15,27.8,1.49
2022,9,19,215.0,5.66,96.66,4.05,215.81,52.75,1.11,27.65,15.14,28.84,1.55
2022,9,20,152.88,4.62,96.62,3.52,154.69,49.88,0.22,28.19,15.57,30.15,1.44
2022,9,21,154.69,3.66,96.91,2.84,153.25,55.12,12.93,23.68,12.94,25.44,1.49
2022,9,22,90.38,3.66,96.77,2.52,86.56,68.56,8.76,21.84,15.48,23.57,0.95
2022,9,23,101.31,6.15,97.0,4.63,85.69,60.88,0.17,20.7,12.15,22.24,1.22
2022,9,24,177.38,4.09,97.13,2.94,178.38,57.94,0.02,21.32,11.97,22.76,1.42
2022,9,25,220.25,6.14,96.78,4.19,220.75,60.5,0.5,22.76,13.77,23.61,1.31
2022,9,26,267.44,5.24,96.44,3.88,267.44,57.62,0.9,24.08,14.59,24.68,1.0
2022,9,27,300.94,6.21,96.53,4.32,301.94,66.0,9.7,21.04,14.08,21.27,1.09
2022,9,28,298.31,4.52,96.48,3.12,300.0,54.06,0.0,21.05,9.85,21.69,1.39
2022,9,29,269.12,5.97,96.2,4.16,270.12,43.69,0.0,21.16,6.81,21.58,1.46
2022,9,30,222.56,4.81,96.21,3.34,223.5,38.12,0.0,23.15,6.65,23.52,1.48
2022,10,1,241.38,7.31,97.37,5.68,240.44,60.69,0.01,21.83,12.98,23.2,1.43
2022,10,2,163.69,4.7,97.81,3.27,220.62,50.88,0.0,21.22,9.16,22.58,1.41
2022,10,3,185.75,2.95,97.24,2.07,183.38,42.56,0.0,23.63,8.96,23.93,1.63
2022,10,4,97.44,3.62,97.17,2.23,100.06,50.88,0.01,22.19,10.65,23.83,1.29
2022,10,5,83.06,4.66,97.58,3.27,83.0,67.94,0.63,21.54,14.38,22.96,1.18
2022,10,6,140.38,3.62,97.73,2.59,140.62,70.38,0.94,21.7,15.27,23.24,1.1
2022,10,7,192.62,3.56,97.53,2.45,193.5,63.38,0.02,21.18,13.19,22.9,1.15
2022,10,8,223.44,6.21,97.19,4.12,224.81,56.0,0.05,22.17,12.12,23.26,1.15
2022,10,9,248.06,5.84,97.05,3.8,248.62,49.19,0.45,23.3,11.54,23.85,0.97
2022,10,10,233.38,4.98,97.07,3.37,238.0,52.06,0.22,23.14,12.01,23.9,1.04
2022,10,11,170.5,4.51,97.01,2.98,171.06,47.75,0.08,23.65,11.38,24.58,1.1
2022,10,12,163.69,3.87,97.03,2.66,165.19,65.88,0.21,23.9,15.76,24.76,0.84
2022,10,13,61.19,3.44,97.18,2.38,74.44,68.81,0.54,22.88,15.69,23.89,0.82
2022,10,14,258.81,5.59,97.33,3.96,258.12,57.19,0.02,20.6,10.42,21.31,1.09
2022,10,15,243.12,3.27,97.17,2.07,247.31,49.31,0.0,21.56,9.61,22.69,1.2
2022,10,16,199.81,3.97,97.31,2.67,201.0,46.56,0.0,22.91,9.9,22.92,1.12
2022,10,17,177.5,4.41,97.7,3.22,179.62,59.31,0.0,22.69,13.16,23.69,1.05
2022,10,18,157.56,3.27,97.76,2.25,157.75,69.19,0.03,21.78,14.86,23.3,1.12
2022,10,19,136.31,3.81,97.38,2.73,134.81,51.25,0.0,21.29,9.61,21.78,1.23
2022,10,20,199.44,3.05,97.3,2.08,199.69,49.31,0.0,20.01,7.87,20.58,1.23
2022,10,21,223.31,7.45,97.36,5.12,224.38,54.12,0.0,20.37,9.59,20.82,1.1
2022,10,22,234.69,7.05,97.43,4.37,236.25,36.62,0.0,21.99,5.54,22.23,1.11
2022,10,23,249.19,7.25,97.51,4.52,250.06,31.44,0.0,21.97,3.23,22.11,1.05
2022,10,24,253.38,7.75,97.54,4.8,253.94,29.12,0.0,21.42,1.29,21.23,1.0
2022,10,25,263.56,6.95,97.43,4.19,264.06,27.19,0.0,21.25,0.01,21.12,1.01
2022,10,26,242.69,4.48,97.46,2.7,244.19,25.69,0.0,21.4,-0.53,20.9,0.96
2022,10,27,224.25,3.62,97.71,2.5,224.81,24.69,0.0,21.44,-0.37,20.12,0.89
2022,10,28,216.69,3.16,97.71,2.22,216.81,26.31,0.0,21.42,0.4,20.5,0.88
2022,10,29,221.56,3.19,97.48,2.35,222.0,31.0,0.0,20.87,1.87,19.4,0.85
2022,10,30,169.88,3.77,97.37,2.53,171.0,68.69,0.01,19.37,12.3,19.94,0.82
2022,10,31,222.5,5.35,97.39,3.34,224.88,55.25,0.0,19.44,8.05,20.03,0.8
2022,11,1,237.0,6.31,97.48,3.74,238.62,35.94,0.0,19.49,3.04,19.76,0.77
2022,11,2,210.69,3.34,97.54,2.23,211.19,34.75,0.0,19.17,2.45,19.13,0.77
2022,11,3,234.5,4.62,97.37,2.98,235.62,31.62,0.0,20.31,2.36,20.11,0.73
2022,11,4,259.38,9.58,96.73,6.73,259.88,30.69,1.28,19.77,0.94,19.37,0.62
2022,11,5,318.81,11.48,96.68,8.49,319.06,57.62,0.36,15.37,6.36,15.69,0.62
2022,11,6,240.56,6.56,97.15,4.74,240.25,56.5,0.0,14.89,5.13,14.94,0.77
2022,11,7,241.44,3.63,97.39,2.24,244.19,41.19,0.0,16.3,1.41,15.87,0.81
2022,11,8,253.69,8.13,97.22,5.27,254.75,34.06,0.0,18.37,1.34,18.14,0.74
2022,11,9,233.25,4.9,97.16,2.88,231.56,35.38,0.0,19.95,3.45,19.95,0.73
2022,11,10,160.56,5.27,97.32,3.44,160.81,38.69,0.0,18.51,3.47,18.58,0.72
2022,11,11,76.69,4.7,97.82,3.26,77.0,75.5,0.25,16.6,11.87,17.07,0.62
2022,11,12,109.62,3.05,97.69,1.91,108.06,73.25,0.04,16.27,10.85,17.47,0.64
2022,11,13,246.44,7.41,97.27,4.79,247.25,60.94,0.01,16.95,8.33,17.13,0.62
2022,11,14,247.44,6.16,97.3,3.59,248.81,51.25,0.0,17.03,5.74,17.45,0.66
2022,11,15,241.25,7.74,97.1,4.84,241.44,41.88,0.0,16.37,2.66,16.21,0.6
2022,11,16,284.88,5.88,96.48,3.7,285.69,39.75,0.01,17.92,3.48,17.76,0.64
2022,11,17,280.75,4.95,96.35,3.05,280.75,59.25,0.04,17.67,9.15,17.69,0.66
2022,11,18,260.19,6.61,96.36,4.0,260.75,56.31,0.0,18.15,8.39,18.52,0.71
2022,11,19,273.31,5.97,96.13,3.75,273.06,52.81,0.15,16.82,6.26,17.18,0.59
2022,11,20,297.44,7.85,96.81,5.49,297.94,63.56,0.39,11.77,4.76,12.02,0.52
2022,11,21,262.94,8.23,97.18,5.8,263.62,56.75,0.02,11.19,1.28,11.44,0.59
2022,11,22,271.88,9.73,96.51,7.22,272.12,44.19,0.0,11.59,-0.47,11.2,0.39
2022,11,23,285.94,7.58,96.66,4.86,286.94,55.56,0.01,13.9,4.66,13.7,0.38
2022,11,24,225.12,5.61,97.13,3.7,225.12,72.0,0.03,16.05,10.14,15.87,0.45
2022,11,25,240.12,4.34,97.27,2.91,240.56,69.31,0.02,16.37,9.87,16.06,0.54
2022,11,26,325.25,12.16,97.03,9.07,325.62,66.44,0.96,13.94,7.5,14.05,0.38
2022,11,27,293.25,13.6,97.1,10.44,293.75,66.44,0.51,12.56,6.22,12.61,0.37
2022,11,28,276.19,7.23,96.86,4.88,276.88,66.88,0.06,10.98,4.29,11.36,0.59
2022,11,29,306.06,9.38,96.31,6.45,306.44,67.88,0.74,11.23,5.24,11.14,0.31
2022,11,30,305.19,8.06,96.52,5.39,305.56,76.25,0.69,9.75,5.17,9.83,0.37
2022,12,1,256.94,6.18,96.83,3.74,257.44,70.81,0.02,9.86,4.09,9.99,0.49
2022,12,2,182.19,4.55,96.63,3.02,182.38,52.12,0.0,10.86,0.67,10.65,-999.0
2022,12,3,255.62,5.52,96.23,3.49,256.06,53.69,0.0,12.39,1.43,11.92,-999.0
2022,12,4,260.69,7.43,96.9,4.45,261.12,44.31,0.0,11.5,-1.11,11.03,-999.0
2022,12,5,244.38,5.76,97.23,3.74,244.38,44.31,0.0,12.35,-0.27,11.13,-999.0
2022,12,6,251.75,8.71,96.82,5.66,252.12,42.5,0.48,15.3,2.19,14.87,-999.0
2022,12,7,288.44,5.04,96.6,3.08,288.38,58.56,0.02,14.19,5.76,14.04,-999.0
2022,12,8,245.62,7.8,96.63,5.2,245.88,63.81,0.0,13.45,6.18,12.9,-999.0
2022,12,9,233.94,11.81,96.4,8.87,234.5,58.62,0.28,16.44,8.24,16.18,-999.0
2022,12,10,247.75,11.88,96.02,8.99,248.62,74.0,0.16,15.78,10.89,15.58,-999.0
2022,12,11,261.38,7.91,96.33,5.57,262.31,65.44,0.7,13.48,6.14,13.63,-999.0
2022,12,12,271.31,7.58,96.39,5.27,271.12,66.56,0.02,15.69,8.9,15.5,-999.0
2022,12,13,260.88,7.75,96.47,5.01,261.69,62.5,0.08,17.22,9.52,16.64,-999.0
2022,12,14,256.62,8.47,96.38,5.49,257.25,61.0,0.0,18.42,9.94,18.13,-999.0
